bd_swab_id,qpcr_plate_id,average_ct,average_target_quant,standard,qpcr_date,qpcr_lab
190222-19-LA02-LISP,SERDP_129_082819,23.33618546,31383.36914,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190222-20-LA02-LISP,SERDP_129_082819,24.20623589,17284.76563,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-01-LA05-LISP,SERDP_129_082819,25.76611328,5932.6455080000005,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-02-LA05-LISP,SERDP_129_082819,33.14499664,37.70227432000001,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-03-LA05-LISP,SERDP_129_082819,27.67059708,1607.81189,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-04-LA05-LISP,SERDP_129_082819,35.99168015,5.355963707,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-05-LA05-LISP,SERDP_129_082819,22.66380882,49760.32031,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-06-LA05-LISP,SERDP_129_082819,34.57727051,14.12353039,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-07-LA05-LISP,SERDP_129_082819,24.59272194,13261.62598,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-08-LA05-LISP,SERDP_129_082819,22.74243164,47149.28906,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-09-LA05-LISP,SERDP_129_082819,34.14828873,18.952304839999996,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-10-LA05-LISP,SERDP_129_082819,26.10736275,4695.15332,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-11-LA05-LISP,SERDP_129_082819,29.33540344,513.546936,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-12-LA05-LISP,SERDP_129_082819,25.11764908,9253.640625,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-13-LA05-LISP,SERDP_129_082819,27.15011787,2297.1804199999997,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-14-LA05-LISP,SERDP_129_082819,34.50198364,14.8716135,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-16-LA05-LICL,SERDP_129_082819,34.63146591,13.60842705,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-17-LA05-LICL,SERDP_129_082819,39.57755661,0.45838585500000006,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-19-LA05-LICL,SERDP_129_082819,26.31066704,4084.331055000001,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-20-LA05-PSFO,SERDP_129_082819,30.66180229,206.86048890000004,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-21-LA05-PSFO,SERDP_129_082819,34.10599518,19.50984955,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190223-22-LA05-PSCR,SERDP_129_082819,28.30664444,1039.6036379999998,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-01-LA01-LISP,SERDP_129_082819,33.71167755,25.565381999999996,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-02-LA01-LISP,SERDP_129_082819,30.70376968,200.99385069999997,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-03-LA01-LICL,SERDP_129_082819,35.09300613,9.917351722999998,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-05-LA01-LICL,SERDP_129_082819,37.07902908,2.5415945050000004,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-06-LA01-LICL,SERDP_129_082819,35.26528168,8.812617302000001,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-07-LA01-LICL,SERDP_129_082819,34.64842606,13.45112038,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-08-LA01-LICL,SERDP_129_082819,30.63632774,210.504776,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-09-LA01-LICL,SERDP_129_082819,37.30541229,2.176237345,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-10-LA01-LICL,SERDP_129_082819,36.96256638,2.7528347969999998,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-13-LA01-LICL,SERDP_129_082819,35.2435112,8.945127486999999,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-15-LA01-LICL,SERDP_129_082819,24.99794388,10045.0459,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-17-LA01-LICL,SERDP_129_082819,32.30933762,66.85970306,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-18-LA01-LICA,SERDP_129_082819,37.31435776,2.162932396,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-21-LA01-LICA,SERDP_129_082819,38.40496063,1.024101019,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-22-LA01-PSCR,SERDP_129_082819,27.46907616,1846.006104,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-24-LA01-PSCR,SERDP_129_082819,26.16367722,4517.347656,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-25-LA01-PSCR,SERDP_129_082819,25.32489204,8028.070312999999,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-26-LA01-PSCR,SERDP_129_082819,25.83115196,5673.939941,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-27-LA01-PSCR,SERDP_129_082819,38.86683273,0.7461596130000001,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-28-LA01-PSCR,SERDP_129_082819,24.2527504,16742.29297,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-30-LA01-PSCR,SERDP_129_082819,32.90155029,44.549999240000005,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190226-31-LA01-PSCR,SERDP_129_082819,28.00827217,1275.559692,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190227-02-LA03-LISP,SERDP_129_082819,27.1413765,2310.987793,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190227-03-LA03-LISP,SERDP_129_082819,37.23004532,2.2916321749999997,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190227-04-LA03-LISP,SERDP_129_082819,30.59342957,216.7872925,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
190227-07-LA03-LICL,SERDP_130_083019,36.32818604,3.660618782,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-08-LA03-LICA,SERDP_130_083019,30.63439751,185.8444977,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-09-LA03-LICA,SERDP_130_083019,29.69193459,356.0147095,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-10-LA03-LICA,SERDP_130_083019,20.9388485,149103.2031,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-11-LA03-LICA,SERDP_130_083019,35.30046082,7.437266827,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-22-LA03-ANFO,SERDP_130_083019,36.98535919,2.326461554,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-24-LA03-ANFO,SERDP_130_083019,34.47663498,13.12784386,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-27-LA03-HYCH,SERDP_130_083019,34.6375351,11.748845099999995,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-30-LA03-PSCR,SERDP_130_083019,30.61950111,187.76385499999995,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-31-LA03-PSCR,SERDP_130_083019,35.36022186,7.136934279999999,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-32-LA03-PSCR,SERDP_130_083019,30.20601463,249.7315216,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-33-LA03-PSCR,SERDP_130_083019,34.77841568,10.66090012,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190227-35-LA03-PSCR,SERDP_130_083019,26.19604874,3968.929199,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190228-03-LA04-LICL,SERDP_130_083019,33.72431564,22.05735397,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190228-07-LA04-PSCR,SERDP_130_083019,27.79375267,1318.485229,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190228-10-LA04-HYCI,SERDP_130_083019,37.92510986,1.216718435,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190228-14-LA04-PSCR,SERDP_130_083019,26.55158997,3105.772705,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190506-01-LA01-LICL,SERDP_132_091619,36.16173553,2.7605292800000005,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190506-08-LA01-LICL,SERDP_132_091619,33.31773376,17.63260078,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190506-09-LA01-LICL,SERDP_132_091619,38.01010513,0.827174783,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190506-11-LA01-LICL,SERDP_132_091619,35.37371445,4.614588260999998,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190506-15-LA01-EUQU,SERDP_133_091619,37.09915161,8.017716408,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190507-01-LA04-LISP,SERDP_133_091619,39.26283264,1.8788895610000005,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190507-03-LA04-LICL,SERDP_133_091619,37.14623642,7.768509865,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190507-34-LA04-EUQU,SERDP_133_091619,32.65589523,157.7983704,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190508-02-LA03-ANFO,SERDP_133_091619,34.38367462,49.53416824000001,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190508-14-LA03-LICL,SERDP_133_091619,34.6322937,41.9273262,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190508-17-LA03-LICL,SERDP_133_091619,35.3515892,25.88271903999999,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190508-18-LA03-LICL,SERDP_133_091619,37.16248703,7.684310435999999,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190508-20-LA03-HYCI,SERDP_133_091619,37.4882164,6.176459789000001,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190508-21-LA03-PSFO,SERDP_133_091619,32.10772324,227.9039459,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190508-22-LA03-LICA,SERDP_133_091619,32.80037689,143.2266235,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190510-14-LA02-ACBL,SERDP_133_091619,34.08714294,60.43194962,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190510-15-LA02-ACBL,SERDP_133_091619,27.40148735,5350.491699,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190510-16-LA02-ACBL,SERDP_133_091619,39.15101624,2.02519393,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190510-17-LA02-ACBL,SERDP_133_091619,36.43167114,12.544326779999995,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190511-03-LA05-LICL,SERDP_133_091619,31.5902195,322.4552002,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190511-04-LA05-LICL,SERDP_134_091619,38.06194687,1.501217723,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190511-05-LA05-LICL,SERDP_134_091619,32.72914124,63.91856003,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190511-08-LA05-LICL,SERDP_134_091619,34.87029648,14.17423248,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190511-09-LA05-LICL,SERDP_134_091619,38.5082016,1.096760869,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190511-11-LA05-ANFO,SERDP_134_091619,36.96804047,3.240666866,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190513-01-LA04-LISP,SERDP_134_091619,39.44755554,0.566418409,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190513-03-LA04-HYCH,SERDP_134_091619,39.55075836,0.526754975,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190513-07-LA04-ACBL,SERDP_134_091619,33.10384369,49.10826492,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190513-09-LA04-ACBL,SERDP_134_091619,34.09805298,24.401782989999997,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190513-10-LA04-ACBL,SERDP_134_091619,36.9209404,3.3498361109999997,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190513-11-LA04-ACBL,SERDP_134_091619,38.25559616,1.31003654,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190514-01-LA01-LISP,SERDP_134_091619,31.29974365,174.7072449,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190514-02-LA01-LISP,SERDP_134_091619,30.6182785,282.1629333,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190514-21-LA01-LICL,SERDP_134_091619,35.67716217,8.035268783999998,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190514-23-LA01-LICL,SERDP_134_091619,38.21007919,1.352661014,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190514-33-LA01-LICA,SERDP_134_091619,37.26964569,2.621158838,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190515-01-LA03-LISP,SERDP_134_091619,33.71353531,31.981035229999996,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190515-02-LA03-LISP,SERDP_134_091619,27.30526733,2901.5615230000003,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190515-20-LA03-LICL,SERDP_134_091619,30.31888199,348.31021119999997,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190515-22-LA03-ANFO,SERDP_134_091619,30.57313919,291.26620479999997,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190515-23-LA03-ANFO,SERDP_134_091619,33.00063324,52.80628204,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190517-02-LA05-LISP,SERDP_135_092019,29.58242226,690.3598632999999,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-03-LA05-LISP,SERDP_135_092019,30.01645088,501.2534485,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-04-LA05-HYCH,SERDP_135_092019,35.56315994,8.384202957000001,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-17-LA05-LICL,SERDP_135_092019,35.12142563,11.61309719,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-23-LA05-LICL,SERDP_135_092019,37.49611282,2.0153121949999995,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-24-LA05-LICL,SERDP_135_092019,37.40260315,2.159201622,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-28-LA05-ANFO,SERDP_135_092019,33.60929489,35.42251205000001,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-29-LA05-ANFO,SERDP_135_092019,35.26240921,10.46625805,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-31-LA05-ANFO,SERDP_135_092019,33.1108551,51.15973282000001,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-32-LA05-ANFO,SERDP_135_092019,36.96160126,2.9891307350000003,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-33-LA05-ANFO,SERDP_135_092019,31.09879112,225.6247711,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-35-LA05-ANFO,SERDP_135_092019,38.24631882,1.1589199300000002,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190517-36-LA05-LISP,SERDP_135_092019,34.83320999,14.36358166,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190518-03-LA02-LISP,SERDP_135_092019,37.94536209,1.4469350579999998,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190518-10-LA02-HYCI,SERDP_135_092019,37.30745316,2.3161649699999995,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190518-27-LA02-ACBL,SERDP_135_092019,36.6402626,3.788512945,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
190623-01-LA05-DECO,SERDP_142_092519,32.11817932,137.68971249999998,plasmid-pisces,2019-09-25T00:00:00Z,rz_lab
190623-31-LA03-LICL,SERDP_142_092519,35.05327225,16.52076721,plasmid-pisces,2019-09-25T00:00:00Z,rz_lab
190627-04-LA05-LISP,SERDP_145_101619,32.53609848,278.9363402999999,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190627-17-LA05-ANFO,SERDP_145_101619,33.18316269,181.0678864,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190630-13-LA03-ACBL,SERDP_146_101619,32.46521759,399.6604614,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190630-19-LA03-ACBL,SERDP_146_101619,36.47389984,30.43796921,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190630-33-LA03-LICA,SERDP_146_101619,34.01789474,147.4182129,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
191029-05-LA03-LISP,SERDP_154_11252019,31.56340218,365.7049866,plasmid-pisces,2019-11-25T00:00:00Z,rz_lab
191029-20-LA03-LICA,SERDP_154_11252019,30.02110481,1074.3156740000002,plasmid-pisces,2019-11-25T00:00:00Z,rz_lab
191029-26-LA03-LICA,SERDP_154_11252019,35.21959305,28.423749919999995,plasmid-pisces,2019-11-25T00:00:00Z,rz_lab
191029-30-LA03-LICL,SERDP_154_11252019,29.08101463,2072.0332030000004,plasmid-pisces,2019-11-25T00:00:00Z,rz_lab
191103-04-LA03-LICA,SERDP_154_11252019,36.1582489,14.752030370000002,plasmid-pisces,2019-11-25T00:00:00Z,rz_lab
191107-10-LA02-ANFO,SERDP_155_021020,36.23306656,3.4059999999999997,plasmid-pisces,2020-02-08T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_127_030419,31.36715317,820.3423462,plasmid-pisces,2019-03-04T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_129_082819,24.90037346,10739.92188,plasmid-pisces,2019-08-28T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_130_083019,27.78802681,1323.7027590000002,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_132_091619,24.36244583,6055.466309,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_133_091619,27.63668823,4569.765625000001,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_135_092019,27.49744797,3212.824707,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_136_092019,27.31502342,3461.021484,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_137_092019,24.50411987,22242.53516,plasmid-pisces,2019-09-20T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_143_101019,24.11335564,55822.59765999999,plasmid-pisces,2019-10-10T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_146_101619,29.38549423,2889.48999,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_139_092519,25.65796852,11623.024410000002,plasmid-pisces,2019-09-25T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_142_092519,25.61162949,15146.0752,plasmid-pisces,2019-09-25T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_141_092519,23.71352196,51441.75391,plasmid-pisces,2019-09-25T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_144_101019,22.35852623,184338.6563,plasmid-pisces,2019-10-10T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_145_101619,23.41286659,123439.4609,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_147_102419,29.04208946,4868.347168,plasmid-pisces,2019-10-24T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_149_11082019,29.19021034,838.3446654999999,plasmid-pisces,2019-08-11T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_151_11082019,28.81717873,2123.6860349999997,plasmid-pisces,2019-08-11T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_153R_111919_RERUN_11252019,29.33324051,1356.3920899999998,plasmid-pisces,2019-11-26T00:00:00Z,rz_lab
POS EXTRACT CONTROL,SERDP_155_021020,27.80649185,1085.48,plasmid-pisces,2020-02-08T00:00:00Z,rz_lab
POS EXTRACT CONTROL,QPCR plate12,27.6537056,1326.585327,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190110-01-NM35-LIBL,SERDP_127_030419,19.5623703,1827763.25,plasmid-pisces,2019-03-04T00:00:00Z,rz_lab
190213-03-NM06-AMMAV,SERDP_127_030419,31.59534073,706.7721558,plasmid-pisces,2019-03-04T00:00:00Z,rz_lab
190214-03-NM07-AMMAV,SERDP_127_030419,38.45425415,8.017522812000001,plasmid-pisces,2019-03-04T00:00:00Z,rz_lab
190214-04-NM07-AMMAV,SERDP_127_030419,36.37402344,31.18955994,plasmid-pisces,2019-03-04T00:00:00Z,rz_lab
190214-05-NM07-AMMAV,SERDP_127_030419,36.40996552,30.4660244,plasmid-pisces,2019-03-04T00:00:00Z,rz_lab
190318-01-NM35-LICA,SERDP_140_092519,36.49951553,5.991447926,plasmid-pisces,2019-09-25T00:00:00Z,rz_lab
190320-02-NM06-LI??,SERDP_140_092519,39.09783936,0.839404285,plasmid-pisces,2019-09-25T00:00:00Z,rz_lab
190701-01-NM05-LICH,SERDP_143_101019,37.27184677,7.28232336,plasmid-pisces,2019-10-10T00:00:00Z,rz_lab
190701-02-NM05-LICH,SERDP_143_101019,34.37392426,52.21201706,plasmid-pisces,2019-10-10T00:00:00Z,rz_lab
190708-03-PA05-PLCI,SERDP_144_101019,32.6314888,257.6231383999999,plasmid-pisces,2019-10-10T00:00:00Z,rz_lab
190802-01-NM05-LICH,SERDP_145_101619,28.03630638,5630.528809,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190329-62-PA01-AMMA,QPCR plate12,35.71471405,5.871427536,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190329-67-PA01-AMMA,QPCR plate12,38.21257019,1.094749808,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190329-73-PA01-LISY,QPCR plate12,33.36555481,28.493762969999995,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190329-74-PA01-LISY,QPCR plate12,26.25666618,3393.9182130000004,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190329-78-PA01-LISY,QPCR plate12,32.30409241,58.17282104,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190405-02-PA04-LICL,SERDP_146_101619,32.95991898,290.86242680000004,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190405-03-PA04-LICL,SERDP_146_101619,35.45225906,58.66999054000001,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190405-11-PA01-LISY,QPCR plate12,36.77522659,2.8777346610000003,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190406-21-PA02-LICL,SERDP_146_101619,31.26133728,866.0235596,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190406-34-PA02-NOVI,SERDP_146_101619,30.55237007,1365.543701,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190408-11-PA01-PSCR,QPCR plate12,35.74375153,5.757900237999999,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190408-25-PA01-LISY,QPCR plate12,32.17481232,63.45600891,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190408-28-PA01-LISY,QPCR plate12,35.53100204,6.643419265999999,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190413-01-PA04-LIPI,SERDP_146_101619,28.62656212,4704.738281,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190413-02-PA04-LIPI,SERDP_146_101619,26.9570179,13749.19141,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190413-03-PA04-LIPI,SERDP_146_101619,24.45312309,68670.79687999998,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190413-04-PA04-LIPI,SERDP_146_101619,31.55994225,714.8745728,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190413-05-PA04-LICA,SERDP_146_101619,33.40751266,218.1852417,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190413-06-PA04-LICA,SERDP_146_101619,36.80077362,24.67344856,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190413-07-PA04-LICL,SERDP_146_101619,30.45139122,1457.051758,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190413-11-PA04-LICL,SERDP_146_101619,29.13842964,3386.438477,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190413-13-PA04-LICL,SERDP_146_101619,35.45907974,58.41350937,plasmid-pisces,2019-10-16T00:00:00Z,rz_lab
190419-02-PA03-ANAM,QPCR plate12,35.32460022,7.632477283,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190419-03-PA03-LIPI,QPCR plate12,32.6819191,45.12180328,plasmid-pisces,2019-10-22T00:00:00Z,rz_lab
190522-01-PA05-NOVI,SERDP_130_083019,34.5687294,12.3198719,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-17-PA05-DEFU,SERDP_130_083019,28.7904911,662.9772949,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-19-PA05-DEFU,SERDP_130_083019,33.8346405,20.441143039999996,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-20-PA05-DEFU,SERDP_130_083019,36.98266602,2.330787182,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-24-PA05-DEFU,SERDP_130_083019,32.79171753,41.96783829,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-26-PA05-DEFU,SERDP_130_083019,34.01805878,18.011985780000007,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-28-PA05-DEFU,SERDP_130_083019,34.06887436,17.39160156,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-31-PA05-EUBI,SERDP_130_083019,32.88790512,39.27383041,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-34-PA05-PSRU,SERDP_130_083019,35.32237244,7.3257088659999985,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-38-PA05-DEFU,SERDP_130_083019,35.74168015,5.48585701,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-39-PA02-LICA,SERDP_130_083019,31.005373,143.88735960000002,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-40-PA02-LICA,SERDP_130_083019,30.98334503,146.09024050000002,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-41-PA02-LICA,SERDP_130_083019,29.20754433,497.2431641,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-42-PA02-LICA,SERDP_130_083019,27.48556137,1630.7790530000002,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190522-43-PA02-LICA,SERDP_130_083019,35.00624084,9.110621451999998,plasmid-pisces,2019-08-30T00:00:00Z,rz_lab
190623-03-PA04-LICA,SERDP_132_091619,32.55654907,28.96395302,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190623-04-PA04-LICA,SERDP_132_091619,33.20705414,18.9520874,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190623-06-PA04-LICL,SERDP_132_091619,33.49616623,15.69605064,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190623-10-PA04-LICL,SERDP_132_091619,33.58753204,14.788315769999995,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
190623-14-PA04-LICL,SERDP_132_091619,35.24580383,5.015946388,plasmid-pisces,2019-09-16T00:00:00Z,rz_lab
